filename,width,height,class,xmin,ymin,xmax,ymax
1400.jpg,400,225,Apple,77,118,135,176
1400.jpg,400,225,Apple,236,57,278,99
1400.jpg,400,225,Apple,37,40,89,92
1400.jpg,400,225,Apple,221,9,264,52
1833.jpg,400,225,Apple,83,18,146,81
1833.jpg,400,225,Apple,217,60,273,116
1542.jpg,400,225,Apple,167,97,224,154
1542.jpg,400,225,Apple,96,14,166,84
1542.jpg,400,225,Apple,28,77,85,134
521.jpg,400,225,Apple,49,91,130,172
366.jpg,400,225,Apple,160,119,221,180
366.jpg,400,225,Apple,62,13,126,77
366.jpg,400,225,Apple,218,54,275,111
366.jpg,400,225,Apple,130,16,194,80
366.jpg,400,225,Apple,32,122,87,177
366.jpg,400,225,Apple,276,23,319,66
1377.jpg,400,225,Apple,205,92,260,147
1377.jpg,400,225,Apple,73,122,118,167
1377.jpg,400,225,Apple,227,15,278,66
1377.jpg,400,225,Apple,267,73,320,126
1377.jpg,400,225,Apple,39,36,87,84
1377.jpg,400,225,Apple,131,104,186,159
1377.jpg,400,225,Apple,94,38,146,90
1293.jpg,400,225,Apple,122,113,178,169
1293.jpg,400,225,Apple,233,67,287,121
1293.jpg,400,225,Apple,17,51,109,143
1834.jpg,400,225,Apple,158,46,250,138
1834.jpg,400,225,Apple,45,39,113,107
791.jpg,400,225,Apple,29,92,119,182
791.jpg,400,225,Apple,175,8,255,88
829.jpg,400,225,Apple,280,35,334,89
829.jpg,400,225,Apple,6,66,67,127
829.jpg,400,225,Apple,141,22,199,80
829.jpg,400,225,Apple,92,119,151,178
829.jpg,400,225,Apple,243,104,298,159
829.jpg,400,225,Apple,184,98,229,143
1518.jpg,400,225,Apple,217,48,262,93
1518.jpg,400,225,Apple,293,44,344,95
1518.jpg,400,225,Apple,123,33,170,80
1518.jpg,400,225,Apple,166,115,213,162
1518.jpg,400,225,Apple,54,1,104,51
1518.jpg,400,225,Apple,252,122,297,167
1518.jpg,400,225,Apple,3,66,53,116
1372.jpg,400,225,Apple,64,3,106,45
1372.jpg,400,225,Apple,188,47,285,144
750.jpg,400,225,Apple,224,13,278,67
750.jpg,400,225,Apple,87,63,132,108
750.jpg,400,225,Apple,214,100,255,141
750.jpg,400,225,Apple,299,34,354,89
750.jpg,400,225,Apple,12,66,59,113
750.jpg,400,225,Apple,152,122,203,173
750.jpg,400,225,Apple,20,20,62,62
945.jpg,400,225,Apple,156,113,197,154
945.jpg,400,225,Apple,280,79,328,127
945.jpg,400,225,Apple,90,119,151,180
945.jpg,400,225,Apple,161,13,223,75
945.jpg,400,225,Apple,31,9,85,63
945.jpg,400,225,Apple,220,110,272,162
1034.jpg,400,225,Apple,277,106,341,170
1034.jpg,400,225,Apple,195,45,254,104
1034.jpg,400,225,Apple,79,51,138,110
1034.jpg,400,225,Apple,285,7,344,66
1034.jpg,400,225,Apple,96,111,148,163
1034.jpg,400,225,Apple,12,1,63,52
1416.jpg,400,225,Apple,213,65,297,149
1416.jpg,400,225,Apple,48,12,109,73
1416.jpg,400,225,Apple,21,78,102,159
1225.jpg,400,225,Apple,33,38,79,84
1225.jpg,400,225,Apple,85,12,144,71
1225.jpg,400,225,Apple,186,30,254,98
1754.jpg,400,225,Apple,247,75,291,119
1754.jpg,400,225,Apple,56,64,151,159
1754.jpg,400,225,Apple,295,44,348,97
237.jpg,400,225,Apple,227,120,277,170
237.jpg,400,225,Apple,133,61,182,110
459.jpg,400,225,Apple,47,116,106,175
459.jpg,400,225,Apple,280,46,373,139
160.jpg,400,225,Apple,76,97,159,180
160.jpg,400,225,Apple,173,121,224,172
927.jpg,400,225,Apple,206,69,309,172
1926.jpg,400,225,Apple,201,104,253,156
1926.jpg,400,225,Apple,104,106,153,155
1926.jpg,400,225,Apple,206,38,249,81
1926.jpg,400,225,Apple,87,30,139,82
1926.jpg,400,225,Apple,281,122,322,163
1926.jpg,400,225,Apple,294,36,346,88
1926.jpg,400,225,Apple,25,119,72,166
81.jpg,400,225,Apple,166,2,227,63
81.jpg,400,225,Apple,299,69,358,128
81.jpg,400,225,Apple,49,32,123,106
698.jpg,400,225,Apple,133,46,230,143
698.jpg,400,225,Apple,60,17,123,80
369.jpg,400,225,Apple,113,102,200,189
1172.jpg,400,225,Apple,285,19,343,77
1172.jpg,400,225,Apple,174,86,250,162
1172.jpg,400,225,Apple,65,92,108,135
1172.jpg,400,225,Apple,260,117,318,175
1535.jpg,400,225,Apple,81,19,155,93
1535.jpg,400,225,Apple,195,41,265,111
1535.jpg,400,225,Apple,61,112,106,157
1535.jpg,400,225,Apple,298,8,370,80
1075.jpg,400,225,Apple,87,104,143,160
1075.jpg,400,225,Apple,177,84,226,133
1075.jpg,400,225,Apple,252,120,301,169
1075.jpg,400,225,Apple,91,12,152,73
1075.jpg,400,225,Apple,277,57,332,112
1075.jpg,400,225,Apple,187,29,237,79
707.jpg,400,225,Apple,35,61,149,175
1706.jpg,400,225,Apple,116,45,172,101
1706.jpg,400,225,Apple,287,93,342,148
1706.jpg,400,225,Apple,197,120,278,201
1706.jpg,400,225,Apple,42,104,102,164
210.jpg,400,225,Apple,177,19,221,63
210.jpg,400,225,Apple,288,6,344,62
210.jpg,400,225,Apple,245,121,313,189
210.jpg,400,225,Apple,53,18,114,79
1888.jpg,400,225,Apple,122,121,213,212
1531.jpg,400,225,Apple,265,114,308,157
1531.jpg,400,225,Apple,95,68,178,151
1531.jpg,400,225,Apple,289,15,357,83
1531.jpg,400,225,Apple,81,0,146,65
1638.jpg,400,225,Apple,223,122,266,165
1638.jpg,400,225,Apple,277,57,333,113
1638.jpg,400,225,Apple,97,49,153,105
1638.jpg,400,225,Apple,101,114,154,167
1638.jpg,400,225,Apple,188,45,253,110
436.jpg,400,225,Apple,49,59,121,131
436.jpg,400,225,Apple,173,76,253,156
663.jpg,400,225,Apple,260,61,340,141
1136.jpg,400,225,Apple,66,76,135,145
846.jpg,400,225,Apple,138,46,183,91
846.jpg,400,225,Apple,23,34,65,76
846.jpg,400,225,Apple,203,15,256,68
846.jpg,400,225,Apple,266,65,315,114
846.jpg,400,225,Apple,142,121,194,173
846.jpg,400,225,Apple,67,68,112,113
846.jpg,400,225,Apple,208,73,260,125
1635.jpg,400,225,Apple,186,36,230,80
1635.jpg,400,225,Apple,269,9,315,55
1635.jpg,400,225,Apple,50,116,90,156
1635.jpg,400,225,Apple,84,15,133,64
1635.jpg,400,225,Apple,20,68,66,114
1635.jpg,400,225,Apple,240,84,281,125
1635.jpg,400,225,Apple,8,13,61,66
1721.jpg,400,225,Apple,68,66,137,135
847.jpg,400,225,Apple,251,41,303,93
847.jpg,400,225,Apple,202,88,242,128
847.jpg,400,225,Apple,48,113,91,156
847.jpg,400,225,Apple,174,2,220,48
847.jpg,400,225,Apple,287,107,337,157
847.jpg,400,225,Apple,109,66,164,121
847.jpg,400,225,Apple,11,35,56,80
705.jpg,400,225,Apple,2,90,62,150
705.jpg,400,225,Apple,108,27,173,92
705.jpg,400,225,Apple,214,28,278,92
705.jpg,400,225,Apple,288,87,339,138
705.jpg,400,225,Apple,284,6,334,56
705.jpg,400,225,Apple,163,102,225,164
869.jpg,400,225,Apple,235,60,282,107
869.jpg,400,225,Apple,108,105,163,160
869.jpg,400,225,Apple,53,65,96,108
869.jpg,400,225,Apple,26,114,75,163
869.jpg,400,225,Apple,118,26,168,76
869.jpg,400,225,Apple,166,83,216,133
869.jpg,400,225,Apple,253,124,302,173
1792.jpg,400,225,Apple,289,116,340,167
1792.jpg,400,225,Apple,74,109,128,163
1792.jpg,400,225,Apple,147,101,193,147
1792.jpg,400,225,Apple,188,10,233,55
1792.jpg,400,225,Apple,207,121,258,172
1792.jpg,400,225,Apple,97,22,139,64
1792.jpg,400,225,Apple,12,46,61,95
1029.jpg,400,225,Apple,264,80,365,181
798.jpg,400,225,Apple,168,22,208,62
798.jpg,400,225,Apple,53,3,104,54
798.jpg,400,225,Apple,191,109,243,161
798.jpg,400,225,Apple,259,122,312,175
798.jpg,400,225,Apple,275,47,330,102
798.jpg,400,225,Apple,5,81,54,130
798.jpg,400,225,Apple,127,115,176,164
1580.jpg,400,225,Apple,270,117,324,171
1580.jpg,400,225,Apple,96,81,136,121
1580.jpg,400,225,Apple,178,38,219,79
1580.jpg,400,225,Apple,287,53,328,94
1580.jpg,400,225,Apple,82,19,138,75
1580.jpg,400,225,Apple,162,122,226,186
1345.jpg,400,225,Apple,248,18,294,64
1345.jpg,400,225,Apple,45,14,107,76
1345.jpg,400,225,Apple,245,73,295,123
1345.jpg,400,225,Apple,44,90,116,162
1345.jpg,400,225,Apple,132,29,201,98
1668.jpg,400,225,Apple,205,2,252,49
1668.jpg,400,225,Apple,116,93,190,167
1668.jpg,400,225,Apple,46,51,114,119
1668.jpg,400,225,Apple,212,113,261,162
1668.jpg,400,225,Apple,273,92,339,158
1712.jpg,400,225,Apple,203,6,271,74
788.jpg,400,225,Apple,38,64,130,156
788.jpg,400,225,Apple,259,57,334,132
788.jpg,400,225,Apple,140,96,228,184
1838.jpg,400,225,Apple,25,107,107,189
1838.jpg,400,225,Apple,210,25,262,77
97.jpg,400,225,Apple,298,123,370,195
97.jpg,400,225,Apple,247,81,295,129
97.jpg,400,225,Apple,51,71,101,121
97.jpg,400,225,Apple,182,2,244,64
97.jpg,400,225,Apple,113,94,163,144
1843.jpg,400,225,Apple,76,107,141,172
1843.jpg,400,225,Apple,186,15,258,87
1843.jpg,400,225,Apple,265,108,307,150
1843.jpg,400,225,Apple,39,37,80,78
177.jpg,400,225,Apple,127,52,172,97
177.jpg,400,225,Apple,231,46,320,135
809.jpg,400,225,Apple,287,100,372,185
1093.jpg,400,225,Apple,240,97,295,152
1093.jpg,400,225,Apple,113,111,158,156
1905.jpg,400,225,Apple,32,121,81,170
1905.jpg,400,225,Apple,182,79,251,148
1905.jpg,400,225,Apple,281,11,354,84
1905.jpg,400,225,Apple,51,19,113,81
1905.jpg,400,225,Apple,158,1,228,71
304.jpg,400,225,Apple,229,109,294,174
304.jpg,400,225,Apple,10,73,84,147
304.jpg,400,225,Apple,198,27,271,100
1506.jpg,400,225,Apple,201,59,254,112
1506.jpg,400,225,Apple,260,24,355,119
1684.jpg,400,225,Apple,27,7,79,59
1684.jpg,400,225,Apple,184,28,233,77
1684.jpg,400,225,Apple,73,68,117,112
1684.jpg,400,225,Apple,296,21,341,66
1684.jpg,400,225,Apple,254,120,306,172
1684.jpg,400,225,Apple,245,13,286,54
1684.jpg,400,225,Apple,10,104,53,147
764.jpg,400,225,Apple,260,64,358,162
764.jpg,400,225,Apple,35,87,136,188
1652.jpg,400,225,Apple,27,6,72,51
1652.jpg,400,225,Apple,232,114,300,182
1652.jpg,400,225,Apple,246,13,307,74
1652.jpg,400,225,Apple,70,62,144,136
1652.jpg,400,225,Apple,4,123,44,163
353.jpg,400,225,Apple,144,97,217,170
353.jpg,400,225,Apple,0,61,47,108
353.jpg,400,225,Apple,170,2,234,66
353.jpg,400,225,Apple,295,55,353,113
353.jpg,400,225,Apple,225,95,291,161
1467.jpg,400,225,Apple,278,39,318,79
1467.jpg,400,225,Apple,35,29,124,118
463.jpg,400,225,Apple,132,6,186,60
463.jpg,400,225,Apple,220,77,302,159
1895.jpg,400,225,Apple,131,16,171,56
1895.jpg,400,225,Apple,230,15,290,75
1895.jpg,400,225,Apple,12,9,84,81
1895.jpg,400,225,Apple,171,119,234,182
8.jpg,400,225,Apple,76,84,159,167
8.jpg,400,225,Apple,165,75,247,157
8.jpg,400,225,Apple,56,28,100,72
1452.jpg,400,225,Apple,263,96,332,165
1452.jpg,400,225,Apple,141,21,226,106
1452.jpg,400,225,Apple,194,117,247,170
1452.jpg,400,225,Apple,13,96,93,176
1811.jpg,400,225,Apple,85,62,126,103
1811.jpg,400,225,Apple,241,115,286,160
1811.jpg,400,225,Apple,172,89,219,136
1811.jpg,400,225,Apple,238,41,284,87
1811.jpg,400,225,Apple,19,82,62,125
1811.jpg,400,225,Apple,35,17,77,59
1811.jpg,400,225,Apple,297,102,351,156
248.jpg,400,225,Apple,227,105,304,182
248.jpg,400,225,Apple,57,53,115,111
248.jpg,400,225,Apple,144,102,200,158
856.jpg,400,225,Apple,130,32,191,93
399.jpg,400,225,Apple,95,27,155,87
399.jpg,400,225,Apple,158,6,203,51
399.jpg,400,225,Apple,24,98,74,148
399.jpg,400,225,Apple,142,121,191,170
399.jpg,400,225,Apple,291,95,336,140
399.jpg,400,225,Apple,22,8,80,66
1207.jpg,400,225,Apple,83,112,124,153
1207.jpg,400,225,Apple,31,66,79,114
1207.jpg,400,225,Apple,239,89,288,138
1207.jpg,400,225,Apple,272,25,327,80
1207.jpg,400,225,Apple,52,10,103,61
1207.jpg,400,225,Apple,4,4,44,44
1207.jpg,400,225,Apple,96,67,138,109
1835.jpg,400,225,Apple,6,1,51,46
1835.jpg,400,225,Apple,91,43,144,96
1835.jpg,400,225,Apple,196,36,246,86
1835.jpg,400,225,Apple,9,97,63,151
1835.jpg,400,225,Apple,289,29,330,70
1835.jpg,400,225,Apple,281,123,330,172
1835.jpg,400,225,Apple,155,97,210,152
1080.jpg,400,225,Apple,85,33,154,102
1080.jpg,400,225,Apple,243,12,332,101
1080.jpg,400,225,Apple,1,29,56,84
1877.jpg,400,225,Apple,107,17,181,91
1877.jpg,400,225,Apple,252,76,335,159
1877.jpg,400,225,Apple,154,92,224,162
1877.jpg,400,225,Apple,216,14,270,68
1777.jpg,400,225,Apple,43,49,113,119
340.jpg,400,225,Apple,279,46,326,93
340.jpg,400,225,Apple,147,66,192,111
340.jpg,400,225,Apple,164,114,240,190
1526.jpg,400,225,Apple,68,10,122,64
1526.jpg,400,225,Apple,4,98,64,158
1526.jpg,400,225,Apple,248,0,296,48
1526.jpg,400,225,Apple,197,22,245,70
1526.jpg,400,225,Apple,183,72,224,113
1503.jpg,400,225,Apple,288,40,336,88
1503.jpg,400,225,Apple,115,105,171,161
1503.jpg,400,225,Apple,0,113,70,183
1863.jpg,400,225,Apple,237,97,298,158
1863.jpg,400,225,Apple,35,90,103,158
1863.jpg,400,225,Apple,159,78,219,138
1863.jpg,400,225,Apple,289,2,369,82
951.jpg,400,225,Apple,90,54,183,147
1799.jpg,400,225,Apple,270,11,310,51
1799.jpg,400,225,Apple,105,13,164,72
1799.jpg,400,225,Apple,20,91,106,177
1766.jpg,400,225,Apple,273,9,313,49
1766.jpg,400,225,Apple,73,59,126,112
1766.jpg,400,225,Apple,283,110,324,151
1766.jpg,400,225,Apple,167,78,212,123
1766.jpg,400,225,Apple,214,47,266,99
1766.jpg,400,225,Apple,284,50,331,97
1766.jpg,400,225,Apple,19,79,70,130
648.jpg,400,225,Apple,110,41,169,100
648.jpg,400,225,Apple,208,0,278,70
648.jpg,400,225,Apple,61,24,108,71
648.jpg,400,225,Apple,171,93,233,155
648.jpg,400,225,Apple,248,119,301,172
316.jpg,400,225,Apple,166,34,271,139
316.jpg,400,225,Apple,45,45,87,87
1119.jpg,400,225,Apple,229,6,272,49
1119.jpg,400,225,Apple,142,62,191,111
1119.jpg,400,225,Apple,55,16,122,83
1247.jpg,400,225,Apple,266,15,311,60
1247.jpg,400,225,Apple,135,0,207,72
1247.jpg,400,225,Apple,134,109,215,190
1247.jpg,400,225,Apple,248,102,315,169
1521.jpg,400,225,Apple,178,89,250,161
1521.jpg,400,225,Apple,259,54,313,108
1521.jpg,400,225,Apple,107,22,161,76
1521.jpg,400,225,Apple,88,117,145,174
1521.jpg,400,225,Apple,5,100,76,171
939.jpg,400,225,Apple,41,14,151,124
573.jpg,400,225,Apple,161,39,231,109
632.jpg,400,225,Apple,244,91,357,204
982.jpg,400,225,Apple,248,115,301,168
982.jpg,400,225,Apple,62,12,109,59
982.jpg,400,225,Apple,16,102,58,144
982.jpg,400,225,Apple,195,124,236,165
982.jpg,400,225,Apple,69,118,111,160
982.jpg,400,225,Apple,219,45,268,94
982.jpg,400,225,Apple,149,35,189,75
1140.jpg,400,225,Apple,266,96,321,151
1140.jpg,400,225,Apple,138,18,192,72
1140.jpg,400,225,Apple,28,6,83,61
1140.jpg,400,225,Apple,256,0,310,54
1140.jpg,400,225,Apple,196,102,245,151
1140.jpg,400,225,Apple,128,89,170,131
1140.jpg,400,225,Apple,8,82,58,132
137.jpg,400,225,Apple,283,46,330,93
137.jpg,400,225,Apple,182,78,246,142
137.jpg,400,225,Apple,87,101,172,186
137.jpg,400,225,Apple,168,29,212,73
1690.jpg,400,225,Apple,169,81,274,186
1690.jpg,400,225,Apple,57,77,162,182
1309.jpg,400,225,Apple,229,105,298,174
1309.jpg,400,225,Apple,168,18,226,76
1309.jpg,400,225,Apple,67,108,139,180
1309.jpg,400,225,Apple,157,115,206,164
689.jpg,400,225,Apple,168,104,223,159
689.jpg,400,225,Apple,288,123,347,182
689.jpg,400,225,Apple,16,4,79,67
689.jpg,400,225,Apple,56,124,118,186
511.jpg,400,225,Apple,156,59,257,160
511.jpg,400,225,Apple,51,10,139,98
1308.jpg,400,225,Apple,201,7,250,56
1308.jpg,400,225,Apple,105,9,171,75
1308.jpg,400,225,Apple,34,49,88,103
1308.jpg,400,225,Apple,16,112,89,185
1308.jpg,400,225,Apple,223,64,270,111
1359.jpg,400,225,Apple,168,44,261,137
1359.jpg,400,225,Apple,71,59,160,148
1359.jpg,400,225,Apple,263,63,321,121
1683.jpg,400,225,Apple,286,104,355,173
1683.jpg,400,225,Apple,28,21,117,110
1314.jpg,400,225,Apple,43,52,88,97
17.jpg,400,225,Apple,128,99,168,139
17.jpg,400,225,Apple,22,38,63,79
17.jpg,400,225,Apple,265,51,311,97
17.jpg,400,225,Apple,138,30,179,71
17.jpg,400,225,Apple,227,98,278,149
17.jpg,400,225,Apple,38,95,89,146
17.jpg,400,225,Apple,246,8,288,50
1853.jpg,400,225,Apple,285,73,325,113
1853.jpg,400,225,Apple,2,74,71,143
1418.jpg,400,225,Apple,104,27,171,94
1418.jpg,400,225,Apple,247,116,302,171
1418.jpg,400,225,Apple,220,62,271,113
1418.jpg,400,225,Apple,107,113,157,163
812.jpg,400,225,Apple,280,94,361,175
812.jpg,400,225,Apple,219,2,271,54
812.jpg,400,225,Apple,151,95,212,156
812.jpg,400,225,Apple,42,24,104,86
1361.jpg,400,225,Apple,210,115,283,188
1361.jpg,400,225,Apple,74,30,146,102
1361.jpg,400,225,Apple,155,113,201,159
1361.jpg,400,225,Apple,0,102,72,174
1361.jpg,400,225,Apple,275,30,334,89
1495.jpg,400,225,Apple,74,33,118,77
1495.jpg,400,225,Apple,160,78,201,119
1495.jpg,400,225,Apple,72,88,121,137
1495.jpg,400,225,Apple,243,9,310,76
1495.jpg,400,225,Apple,3,26,71,94
765.jpg,400,225,Apple,102,4,176,78
1166.jpg,400,225,Apple,114,21,159,66
1166.jpg,400,225,Apple,269,44,337,112
1166.jpg,400,225,Apple,291,124,353,186
1166.jpg,400,225,Apple,27,37,69,79
1166.jpg,400,225,Apple,181,114,244,177
1665.jpg,400,225,Apple,67,122,108,163
1665.jpg,400,225,Apple,155,113,214,172
1665.jpg,400,225,Apple,267,17,316,66
1665.jpg,400,225,Apple,219,88,271,140
1665.jpg,400,225,Apple,294,77,363,146
200.jpg,400,225,Apple,268,28,326,86
1616.jpg,400,225,Apple,245,70,325,150
1616.jpg,400,225,Apple,156,29,234,107
1487.jpg,400,225,Apple,20,1,74,55
1487.jpg,400,225,Apple,127,6,199,78
1487.jpg,400,225,Apple,206,104,258,156
1487.jpg,400,225,Apple,111,102,182,173
1487.jpg,400,225,Apple,205,33,259,87
281.jpg,400,225,Apple,37,98,92,153
281.jpg,400,225,Apple,145,120,185,160
281.jpg,400,225,Apple,169,38,210,79
281.jpg,400,225,Apple,241,45,285,89
281.jpg,400,225,Apple,238,90,290,142
281.jpg,400,225,Apple,32,40,73,81
281.jpg,400,225,Apple,103,31,145,73
389.jpg,400,225,Apple,41,79,150,188
1717.jpg,400,225,Apple,55,42,105,92
1717.jpg,400,225,Apple,215,107,261,153
1717.jpg,400,225,Apple,115,81,168,134
1717.jpg,400,225,Apple,214,1,269,56
1717.jpg,400,225,Apple,8,77,52,121
1717.jpg,400,225,Apple,169,17,211,59
1717.jpg,400,225,Apple,122,10,165,53
153.jpg,400,225,Apple,219,104,275,160
153.jpg,400,225,Apple,17,26,81,90
153.jpg,400,225,Apple,48,108,105,165
153.jpg,400,225,Apple,166,44,214,92
153.jpg,400,225,Apple,242,35,291,84
1004.jpg,400,225,Apple,1,68,95,162
1004.jpg,400,225,Apple,175,43,262,130
1004.jpg,400,225,Apple,278,46,330,98
1481.jpg,400,225,Apple,207,8,285,86
1481.jpg,400,225,Apple,110,18,184,92
1919.jpg,400,225,Apple,268,119,342,193
1919.jpg,400,225,Apple,31,16,73,58
1919.jpg,400,225,Apple,141,25,219,103
1919.jpg,400,225,Apple,29,115,99,185
179.jpg,400,225,Apple,57,88,111,142
179.jpg,400,225,Apple,213,106,254,147
179.jpg,400,225,Apple,200,8,240,48
179.jpg,400,225,Apple,18,2,61,45
179.jpg,400,225,Apple,129,101,177,149
179.jpg,400,225,Apple,109,38,158,87
179.jpg,400,225,Apple,206,49,259,102
441.jpg,400,225,Apple,131,9,194,72
441.jpg,400,225,Apple,199,23,264,88
441.jpg,400,225,Apple,56,45,108,97
441.jpg,400,225,Apple,292,99,337,144
441.jpg,400,225,Apple,6,122,62,178
441.jpg,400,225,Apple,136,113,180,157
1233.jpg,400,225,Apple,29,31,98,100
1730.jpg,400,225,Apple,246,82,330,166
1730.jpg,400,225,Apple,97,111,197,211
733.jpg,400,225,Apple,75,10,132,67
733.jpg,400,225,Apple,277,105,322,150
733.jpg,400,225,Apple,186,12,251,77
733.jpg,400,225,Apple,1,18,71,88
733.jpg,400,225,Apple,208,105,276,173
1963.jpg,400,225,Apple,138,37,202,101
1963.jpg,400,225,Apple,53,13,102,62
1963.jpg,400,225,Apple,55,99,119,163
1963.jpg,400,225,Apple,213,74,266,127
1963.jpg,400,225,Apple,283,91,339,147
1963.jpg,400,225,Apple,6,75,52,121
1102.jpg,400,225,Apple,56,25,112,81
1102.jpg,400,225,Apple,266,62,327,123
1249.jpg,400,225,Apple,168,118,263,213
1249.jpg,400,225,Apple,266,122,340,196
1249.jpg,400,225,Apple,196,72,238,114
333.jpg,400,225,Apple,9,71,80,142
333.jpg,400,225,Apple,282,83,354,155
333.jpg,400,225,Apple,274,23,332,81
333.jpg,400,225,Apple,189,97,250,158
333.jpg,400,225,Apple,101,108,157,164
34.jpg,400,225,Apple,107,72,161,126
34.jpg,400,225,Apple,289,100,336,147
34.jpg,400,225,Apple,42,3,86,47
34.jpg,400,225,Apple,16,68,66,118
34.jpg,400,225,Apple,25,120,88,183
34.jpg,400,225,Apple,100,2,148,50
1042.jpg,400,225,Apple,232,51,305,124
1042.jpg,400,225,Apple,32,60,117,145
1042.jpg,400,225,Apple,136,19,224,107
1884.jpg,400,225,Apple,106,85,201,180
1884.jpg,400,225,Apple,22,124,64,166
1884.jpg,400,225,Apple,285,46,347,108
348.jpg,400,225,Apple,183,2,223,42
348.jpg,400,225,Apple,45,85,138,178
252.jpg,400,225,Apple,117,65,163,111
252.jpg,400,225,Apple,28,58,73,103
252.jpg,400,225,Apple,188,88,240,140
252.jpg,400,225,Apple,256,70,303,117
252.jpg,400,225,Apple,27,109,77,159
252.jpg,400,225,Apple,82,4,133,55
252.jpg,400,225,Apple,191,23,245,77
675.jpg,400,225,Apple,74,54,123,103
675.jpg,400,225,Apple,266,75,319,128
675.jpg,400,225,Apple,4,121,65,182
675.jpg,400,225,Apple,143,88,192,137
675.jpg,400,225,Apple,188,28,237,77
675.jpg,400,225,Apple,195,109,252,166
961.jpg,400,225,Apple,245,42,296,93
961.jpg,400,225,Apple,78,32,125,79
961.jpg,400,225,Apple,77,118,118,159
961.jpg,400,225,Apple,14,79,55,120
961.jpg,400,225,Apple,263,110,319,166
961.jpg,400,225,Apple,18,13,67,62
208.jpg,400,225,Apple,13,117,73,177
208.jpg,400,225,Apple,109,91,202,184
990.jpg,400,225,Apple,176,26,236,86
990.jpg,400,225,Apple,69,76,112,119
990.jpg,400,225,Apple,282,65,345,128
990.jpg,400,225,Apple,85,17,131,63
990.jpg,400,225,Apple,181,92,235,146
1537.jpg,400,225,Apple,138,80,237,179
1537.jpg,400,225,Apple,41,35,100,94
56.jpg,400,225,Apple,280,5,343,68
56.jpg,400,225,Apple,164,95,247,178
56.jpg,400,225,Apple,53,106,118,171
56.jpg,400,225,Apple,18,3,65,50
60.jpg,400,225,Apple,139,77,229,167
60.jpg,400,225,Apple,296,95,392,191
683.jpg,400,225,Apple,263,49,373,159
143.jpg,400,225,Apple,272,44,341,113
143.jpg,400,225,Apple,150,84,204,138
143.jpg,400,225,Apple,29,11,98,80
143.jpg,400,225,Apple,206,9,250,53
143.jpg,400,225,Apple,209,91,259,141
46.jpg,400,225,Apple,15,86,69,140
46.jpg,400,225,Apple,253,85,313,145
46.jpg,400,225,Apple,29,34,70,75
46.jpg,400,225,Apple,217,22,268,73
46.jpg,400,225,Apple,143,23,202,82
156.jpg,400,225,Apple,249,102,307,160
156.jpg,400,225,Apple,102,105,164,167
156.jpg,400,225,Apple,17,62,100,145
156.jpg,400,225,Apple,168,106,248,186
1252.jpg,400,225,Apple,127,25,202,100
1252.jpg,400,225,Apple,64,32,106,74
475.jpg,400,225,Apple,248,61,296,109
475.jpg,400,225,Apple,7,32,51,76
475.jpg,400,225,Apple,246,115,286,155
475.jpg,400,225,Apple,138,1,180,43
475.jpg,400,225,Apple,84,75,134,125
475.jpg,400,225,Apple,182,48,223,89
475.jpg,400,225,Apple,278,10,323,55
41.jpg,400,225,Apple,207,67,253,113
41.jpg,400,225,Apple,10,59,61,110
41.jpg,400,225,Apple,143,34,198,89
41.jpg,400,225,Apple,289,9,335,55
41.jpg,400,225,Apple,93,24,135,66
41.jpg,400,225,Apple,268,105,318,155
41.jpg,400,225,Apple,77,85,119,127
1931.jpg,400,225,Apple,28,49,80,101
1931.jpg,400,225,Apple,238,70,291,123
1931.jpg,400,225,Apple,270,5,316,51
1931.jpg,400,225,Apple,186,109,237,160
1931.jpg,400,225,Apple,57,114,99,156
1931.jpg,400,225,Apple,99,4,144,49
1931.jpg,400,225,Apple,114,89,155,130
1768.jpg,400,225,Apple,124,6,189,71
1768.jpg,400,225,Apple,56,115,108,167
1768.jpg,400,225,Apple,278,7,330,59
388.jpg,400,225,Apple,264,73,360,169
388.jpg,400,225,Apple,39,86,125,172
195.jpg,400,225,Apple,254,47,338,131
195.jpg,400,225,Apple,143,102,211,170
195.jpg,400,225,Apple,42,124,95,177
1242.jpg,400,225,Apple,144,21,185,62
1242.jpg,400,225,Apple,63,50,104,91
1242.jpg,400,225,Apple,184,65,229,110
1242.jpg,400,225,Apple,291,59,332,100
1242.jpg,400,225,Apple,208,118,259,169
1242.jpg,400,225,Apple,26,92,70,136
796.jpg,400,225,Apple,28,72,91,135
796.jpg,400,225,Apple,217,84,280,147
796.jpg,400,225,Apple,110,86,189,165
796.jpg,400,225,Apple,285,78,344,137
1971.jpg,400,225,Apple,146,96,191,141
1971.jpg,400,225,Apple,70,105,122,157
1971.jpg,400,225,Apple,92,11,143,62
1971.jpg,400,225,Apple,213,59,268,114
1971.jpg,400,225,Apple,215,0,268,53
1971.jpg,400,225,Apple,168,15,210,57
1971.jpg,400,225,Apple,18,90,59,131
916.jpg,400,225,Apple,40,42,103,105
916.jpg,400,225,Apple,234,112,277,155
916.jpg,400,225,Apple,170,88,218,136
916.jpg,400,225,Apple,192,24,235,67
916.jpg,400,225,Apple,293,54,349,110
916.jpg,400,225,Apple,67,108,123,164
704.jpg,400,225,Apple,199,6,263,70
640.jpg,400,225,Apple,80,26,151,97
640.jpg,400,225,Apple,153,41,199,87
